idPedido,dtPedido,flKetchup,descUF,txtRecado
1091,2023-05-25T14:22:50.000+0000,true,Minas Gerais,Falso Calvo
1092,2023-05-25T14:23:32.000+0000,false,Rondônia,null
1093,2023-05-25T15:32:17.000+0000,true,São Paulo,null
1094,2023-05-25T16:06:14.000+0000,false,São Paulo,Massa bem assada
1095,2023-05-25T16:09:06.000+0000,false,Goiás,Capricha no recheio!
1096,2023-05-25T16:34:44.000+0000,true,Santa Catarina,Keep doing the great work
1097,2023-05-25T16:35:45.000+0000,false,Paraná,null
1098,2023-05-25T16:38:01.000+0000,false,Paraná,Obrigado por tudo caras!!
1099,2023-05-25T16:38:25.000+0000,true,Minas Gerais,null
1100,2023-05-25T16:45:07.000+0000,true,Rio de Janeiro,null
1101,2023-05-25T16:47:40.000+0000,true,Sergipe,Esse formulário deu fome no meio do expediente! Como faço pra codar agora???
1102,2023-05-25T16:55:35.000+0000,false,São Paulo,null
1103,2023-05-25T17:07:05.000+0000,false,São Paulo,Bastante queijo
1104,2023-05-25T18:18:02.000+0000,true,São Paulo,null
1105,2023-05-25T18:27:12.000+0000,false,São Paulo,Favor deixar a massa crocante e lave as mãos.
