idPedido,descTipoItem,descItem
833,massa,massa final
833,queijo 1,mussarela
833,queijo 2,parmesão
834,bebida,refrigerante
834,borda,sabor catupiry
834,ingrediente 1,orégano
834,ingrediente 2,cebola
834,ingrediente 3,pepperoni
834,ingrediente 4,calabresa
834,ingrediente 5,azeite de oliva
834,massa,massa tradicional
834,queijo 1,mussarela
834,queijo 2,cheddar
835,bebida,refrigerante
835,borda,borda tradicional
835,ingrediente 1,pepperoni
835,ingrediente 2,cogumelos
835,ingrediente 3,tomate
835,ingrediente 4,bacon
835,ingrediente 5,orégano
835,massa,massa grossa
835,queijo 1,mussarela
835,queijo 2,catupiry
836,bebida,refrigerante
836,borda,sabor catupiry
836,ingrediente 1,pepperoni
836,ingrediente 2,milho
836,ingrediente 3,palmito
836,ingrediente 4,bacon
836,ingrediente 5,frango
836,massa,massa tradicional
836,queijo 1,parmesão
836,queijo 2,queijo brie
837,bebida,refrigerante
837,borda,cheddar
837,ingrediente 1,alho
837,ingrediente 2,cebola
837,ingrediente 3,bacon
837,ingrediente 4,calabresa
837,ingrediente 5,pimenta calabresa
837,massa,massa tradicional
837,queijo 1,parmesão
837,queijo 2,catupiry
838,bebida,vinho tinto
838,borda,sabor catupiry
838,ingrediente 1,bacon
838,ingrediente 2,frango
838,ingrediente 3,orégano
838,ingrediente 4,azeite de oliva
838,ingrediente 5,tomate seco
838,massa,massa final
838,queijo 1,gorgonzola
838,queijo 2,mussarela
839,bebida,refrigerante
839,borda,cheddar
839,ingrediente 1,bacon
839,ingrediente 2,pimentão
839,ingrediente 3,cogumelos
839,massa,massa tradicional
839,queijo 1,mussarela
839,queijo 2,parmesão
840,bebida,cerveja
840,borda,borda tradicional
840,ingrediente 1,pepperoni
840,ingrediente 2,tomate
840,ingrediente 3,queijo cheddar
840,ingrediente 4,azeitona
840,ingrediente 5,bacon
840,massa,massa final
840,queijo 1,cheddar
840,queijo 2,provolone
841,bebida,vinho tinto
841,borda,borda tradicional
841,ingrediente 1,abobrinha
841,massa,massa tradicional
841,queijo 1,mussarela
841,queijo 2,parmesão
842,bebida,suco de maracujá
842,borda,sabor catupiry
842,ingrediente 1,pepperoni
842,ingrediente 2,bacon
842,ingrediente 3,palmito
842,ingrediente 4,tomate seco
842,ingrediente 5,cebola caramelizada
842,massa,massa tradicional
842,queijo 1,catupiry
842,queijo 2,mussarela
843,bebida,água com gás
843,borda,sabor catupiry
843,ingrediente 1,calabresa
843,ingrediente 2,cebola
843,ingrediente 3,ovo
843,ingrediente 4,cogumelos
843,ingrediente 5,azeitona
843,massa,massa tradicional
843,queijo 1,mussarela
843,queijo 2,gorgonzola
844,bebida,refrigerante
844,borda,borda tradicional
844,ingrediente 1,cogumelos
844,ingrediente 2,calabresa
844,ingrediente 3,pepperoni
844,ingrediente 4,linguiça calabresa defumada
844,ingrediente 5,azeite de oliva
844,massa,massa final
844,queijo 1,queijo coalho
844,queijo 2,parmesão
845,bebida,limonada
845,borda,cheddar
845,ingrediente 1,calabresa
845,ingrediente 2,bacon
845,ingrediente 3,presunto
845,ingrediente 4,queijo cheddar
845,ingrediente 5,camarão
845,massa,massa tradicional
845,queijo 1,mussarela
845,queijo 2,provolone
846,bebida,refrigerante
846,borda,borda tradicional
846,ingrediente 1,carne seca
846,ingrediente 2,cebola
846,ingrediente 3,bacon
846,ingrediente 4,azeitona
846,massa,massa tradicional
846,queijo 1,mussarela
846,queijo 2,queijo coalho
847,bebida,refrigerante
847,borda,borda tradicional
847,ingrediente 1,pepperoni
847,ingrediente 2,orégano
847,ingrediente 3,alho-poró
847,ingrediente 4,cogumelos
847,ingrediente 5,pimentão
847,massa,massa tradicional
847,queijo 1,mussarela
848,bebida,vinho tinto
848,borda,borda tradicional
848,ingrediente 1,nozes
848,ingrediente 2,mel
848,massa,massa final
848,queijo 1,gorgonzola
849,bebida,limonada
849,borda,sabor catupiry
849,ingrediente 1,pepperoni
849,ingrediente 2,ervilha
849,ingrediente 3,azeitona
849,ingrediente 4,bacon
849,ingrediente 5,frango
849,massa,massa tradicional
849,queijo 1,catupiry
849,queijo 2,gorgonzola
850,bebida,cerveja
850,borda,cheddar
850,ingrediente 1,bacon
850,ingrediente 2,calabresa
850,ingrediente 3,azeitona
850,ingrediente 4,tomate
850,ingrediente 5,queijo cheddar
850,massa,massa tradicional
850,queijo 1,mussarela
850,queijo 2,catupiry
851,bebida,suco de abacaxi
851,borda,cheddar
851,ingrediente 1,presunto
851,ingrediente 2,azeitona
851,ingrediente 3,brócolis
851,ingrediente 4,queijo roquefort
851,ingrediente 5,lentilha
851,massa,massa final
851,queijo 1,ricota
851,queijo 2,queijo brie
852,bebida,suco de laranja
852,borda,borda tradicional
852,ingrediente 1,frango
852,ingrediente 2,cogumelos
852,ingrediente 3,salsinha
852,ingrediente 4,orégano
852,massa,massa final
852,queijo 1,mussarela
852,queijo 2,catupiry
853,bebida,suco de laranja
853,borda,sabor catupiry
853,ingrediente 1,bacon
853,ingrediente 2,carne seca
853,ingrediente 3,tomate seco
853,ingrediente 4,cogumelos
853,ingrediente 5,azeitona
853,massa,massa final
853,queijo 1,mussarela
853,queijo 2,parmesão
854,bebida,refrigerante
854,borda,borda tradicional
854,ingrediente 1,pepperoni
854,ingrediente 2,azeitona
854,ingrediente 3,cebola
854,ingrediente 4,bacon
854,ingrediente 5,palmito
854,massa,massa tradicional
854,queijo 1,mussarela
854,queijo 2,cheddar
855,borda,sabor catupiry
855,ingrediente 1,cogumelos
855,ingrediente 2,bacon
855,ingrediente 3,milho
855,massa,massa tradicional
855,queijo 1,mussarela
855,queijo 2,parmesão
856,borda,borda tradicional
856,ingrediente 1,orégano
856,ingrediente 2,tomate
856,ingrediente 3,linguiça calabresa defumada
856,ingrediente 4,cebola
856,ingrediente 5,presunto
856,massa,massa tradicional
856,queijo 1,mussarela
856,queijo 2,provolone
857,bebida,refrigerante
857,borda,borda tradicional
857,ingrediente 1,frango
857,ingrediente 2,bacon
857,ingrediente 3,azeite de oliva
857,ingrediente 4,orégano
857,ingrediente 5,azeitona
857,massa,massa final
857,queijo 1,catupiry
858,bebida,suco de abacaxi
858,borda,borda tradicional
858,ingrediente 1,orégano
858,ingrediente 2,calabresa
858,ingrediente 3,azeitona
858,ingrediente 4,tomate
858,ingrediente 5,cebola
858,massa,massa final
858,queijo 1,mussarela
858,queijo 2,parmesão
859,bebida,refrigerante
859,borda,sabor catupiry
859,ingrediente 1,calabresa
859,ingrediente 2,linguiça calabresa defumada
859,ingrediente 3,orégano
859,ingrediente 4,ervilha
859,ingrediente 5,milho
859,massa,massa tradicional
859,queijo 1,catupiry
859,queijo 2,mussarela
860,bebida,suco de maracujá
860,borda,sabor catupiry
860,ingrediente 1,tomate seco
860,ingrediente 2,frango
860,ingrediente 3,cebola
860,ingrediente 4,rúcula
860,ingrediente 5,orégano
860,massa,massa tradicional
860,queijo 1,parmesão
860,queijo 2,mussarela
861,bebida,chá gelado
861,borda,borda tradicional
861,ingrediente 1,bacon
861,ingrediente 2,ovo
861,ingrediente 3,cogumelos
861,ingrediente 4,azeite de oliva
861,ingrediente 5,carne seca
861,massa,massa tradicional
861,queijo 1,parmesão
861,queijo 2,catupiry
862,bebida,suco de laranja
862,borda,borda tradicional
862,ingrediente 1,cebola
862,ingrediente 2,azeitona
862,ingrediente 3,brócolis
862,ingrediente 4,palmito
862,ingrediente 5,milho
862,massa,massa final
863,bebida,água com gás
863,borda,sabor catupiry
863,ingrediente 1,pepperoni
863,ingrediente 2,alho
863,ingrediente 3,azeitona
863,ingrediente 4,tomate
863,ingrediente 5,bacon
863,massa,massa tradicional
863,queijo 1,mussarela
863,queijo 2,provolone
864,bebida,refrigerante
864,borda,sabor catupiry
864,ingrediente 1,calabresa
864,ingrediente 2,cebola
864,ingrediente 3,cebola
864,ingrediente 4,orégano
864,massa,massa tradicional
864,queijo 1,mussarela
864,queijo 2,catupiry
865,bebida,limonada
865,borda,sabor catupiry
865,ingrediente 1,pimentão
865,ingrediente 2,azeitona
865,ingrediente 3,pepperoni
865,ingrediente 4,uva passa
865,ingrediente 5,cebola
865,massa,massa final
865,queijo 1,provolone
865,queijo 2,mussarela
866,bebida,água com gás
866,borda,borda tradicional
866,ingrediente 1,calabresa
866,ingrediente 2,alho
866,ingrediente 3,azeitona
866,ingrediente 4,azeite de oliva
866,ingrediente 5,anchova em conserva
866,massa,massa grossa
866,queijo 1,mussarela
866,queijo 2,parmesão
867,bebida,refrigerante
867,borda,borda tradicional
867,ingrediente 1,tomate
867,ingrediente 2,calabresa
867,ingrediente 3,pepperoni
867,massa,massa final
867,queijo 1,mussarela
867,queijo 2,parmesão
868,bebida,refrigerante
868,borda,sabor catupiry
868,ingrediente 1,brócolis
868,ingrediente 2,bacon
868,massa,massa tradicional
868,queijo 1,mussarela
869,bebida,refrigerante
869,borda,sabor catupiry
869,ingrediente 1,pepperoni
869,massa,massa grossa
869,queijo 2,cheddar
870,bebida,chá gelado
870,borda,sabor catupiry
870,ingrediente 1,alho-poró
870,ingrediente 2,orégano
870,ingrediente 3,brócolis
870,ingrediente 4,linguiça calabresa defumada
870,ingrediente 5,atum
870,massa,massa final
870,queijo 1,mussarela
870,queijo 2,provolone
871,bebida,chá gelado
871,borda,sabor catupiry
871,ingrediente 1,anchova
871,ingrediente 2,alcaparra
871,ingrediente 3,queijo feta
871,ingrediente 4,tofu
871,ingrediente 5,amêndoas
871,massa,massa grossa
871,queijo 1,queijo brie
871,queijo 2,gorgonzola
872,bebida,vinho tinto
872,borda,borda tradicional
872,ingrediente 1,cogumelos
872,ingrediente 2,alho
872,ingrediente 3,brócolis
872,ingrediente 4,espinafre
872,ingrediente 5,tomate seco
872,massa,massa integral
873,bebida,vinho tinto
873,borda,sabor catupiry
873,ingrediente 1,presunto
873,ingrediente 2,ervilha
873,ingrediente 3,tomate
873,ingrediente 4,palmito
873,ingrediente 5,ovo
873,massa,massa final
873,queijo 1,mussarela
874,bebida,chá gelado
874,borda,sabor catupiry
874,ingrediente 1,pepperoni
874,ingrediente 2,abobrinha
874,ingrediente 3,palmito
874,ingrediente 4,azeitona
874,ingrediente 5,cebola caramelizada
874,massa,massa final
874,queijo 1,mussarela
875,borda,borda tradicional
875,ingrediente 1,cebola
875,ingrediente 2,alho
875,ingrediente 3,azeitona
875,ingrediente 4,alho-poró
875,massa,massa tradicional
875,queijo 1,provolone
875,queijo 2,parmesão
876,bebida,cerveja
876,borda,cheddar
876,ingrediente 1,presunto
876,ingrediente 2,pepperoni
876,ingrediente 3,bacon
876,ingrediente 4,palmito
876,ingrediente 5,calabresa
876,massa,massa tradicional
876,queijo 1,catupiry
876,queijo 2,mussarela
877,bebida,refrigerante
877,borda,sabor catupiry
877,ingrediente 1,orégano
877,ingrediente 2,queijo cheddar
877,ingrediente 3,tomate
877,ingrediente 4,calabresa
877,ingrediente 5,cebola
877,massa,massa tradicional
877,queijo 1,mussarela
877,queijo 2,cheddar
878,bebida,chá gelado
878,borda,borda tradicional
878,ingrediente 1,rúcula
878,ingrediente 2,tomate seco
878,massa,massa tradicional
878,queijo 1,mussarela
879,bebida,refrigerante
879,borda,sabor catupiry
879,ingrediente 1,frango
879,ingrediente 2,tomate
879,ingrediente 3,milho
879,ingrediente 4,bacon
879,ingrediente 5,azeitona
879,massa,massa tradicional
879,queijo 1,mussarela
879,queijo 2,catupiry
880,bebida,refrigerante
880,borda,borda tradicional
880,ingrediente 1,cebola
880,ingrediente 2,calabresa
880,massa,massa tradicional
880,queijo 2,mussarela
881,bebida,refrigerante
881,borda,cheddar
881,ingrediente 1,pepperoni
881,ingrediente 2,tomate
881,ingrediente 3,cebola
881,ingrediente 4,orégano
881,ingrediente 5,azeitona
881,massa,massa tradicional
881,queijo 1,mussarela
881,queijo 2,cheddar
882,bebida,chá gelado
882,borda,borda tradicional
882,ingrediente 1,calabresa
882,ingrediente 2,cebola
882,ingrediente 3,azeitona
882,ingrediente 4,orégano
882,massa,massa final
882,queijo 1,mussarela
882,queijo 2,mussarela
883,bebida,refrigerante
883,borda,sabor catupiry
883,ingrediente 1,tomate
883,ingrediente 2,azeitona
883,ingrediente 3,palmito
883,ingrediente 4,cebola
883,ingrediente 5,queijo gouda
883,massa,massa tradicional
883,queijo 1,mussarela
883,queijo 2,gorgonzola
884,bebida,suco de laranja
884,borda,cream cheese
884,ingrediente 1,presunto
884,ingrediente 2,calabresa
884,ingrediente 3,azeitona
884,ingrediente 4,ovo
884,ingrediente 5,linguiça
884,massa,massa tradicional
884,queijo 1,cheddar
884,queijo 2,catupiry
885,bebida,suco de abacaxi
885,borda,borda tradicional
885,ingrediente 1,cogumelos
885,ingrediente 2,bacon
885,ingrediente 3,pepperoni
885,ingrediente 4,azeitona
885,ingrediente 5,alho
885,massa,massa integral
885,queijo 1,mussarela
885,queijo 2,parmesão
886,bebida,suco de maracujá
886,borda,sabor catupiry
886,ingrediente 1,tomate
886,ingrediente 2,bacon
886,ingrediente 3,frango
886,ingrediente 4,milho
886,ingrediente 5,orégano
886,massa,massa tradicional
886,queijo 1,mussarela
886,queijo 2,catupiry
887,bebida,suco de maracujá
887,borda,borda tradicional
887,ingrediente 1,calabresa
887,ingrediente 2,presunto
887,ingrediente 3,azeitona
887,ingrediente 4,palmito
887,ingrediente 5,bacon
887,massa,massa final
887,queijo 1,mussarela
887,queijo 2,parmesão
888,bebida,vinho tinto
888,borda,borda tradicional
888,ingrediente 1,azeitona
888,ingrediente 2,bacon
888,ingrediente 3,linguiça calabresa defumada
888,ingrediente 4,presunto
888,ingrediente 5,cebola
888,massa,massa tradicional
888,queijo 1,parmesão
888,queijo 2,gorgonzola
889,bebida,suco de maracujá
889,borda,cheddar
889,ingrediente 1,presunto
889,ingrediente 2,pepperoni
889,ingrediente 3,bacon
889,ingrediente 4,milho
889,ingrediente 5,mel
889,massa,massa tradicional
889,queijo 1,parmesão
889,queijo 2,provolone
890,borda,borda tradicional
890,ingrediente 1,pepperoni
890,ingrediente 2,tomate
890,ingrediente 3,azeite de oliva
890,ingrediente 4,linguiça
890,ingrediente 5,rúcula
890,massa,massa grossa
890,queijo 1,mussarela
890,queijo 2,parmesão
891,bebida,refrigerante
891,borda,sabor catupiry
891,ingrediente 1,bacon
891,ingrediente 2,azeite de oliva
891,ingrediente 3,presunto
891,ingrediente 4,cebola
891,ingrediente 5,orégano
891,massa,massa tradicional
891,queijo 1,mussarela
891,queijo 2,catupiry
892,bebida,limonada
892,borda,sabor catupiry
892,ingrediente 1,alho-poró
892,ingrediente 2,pepperoni
892,ingrediente 3,rúcula
892,ingrediente 4,carne seca
892,ingrediente 5,tomate seco
892,massa,massa integral
892,queijo 1,mussarela
892,queijo 2,parmesão
893,bebida,refrigerante
893,borda,sabor catupiry
893,ingrediente 1,presunto
893,ingrediente 2,cebola
893,ingrediente 3,azeitona
893,ingrediente 4,bacon
893,ingrediente 5,tomate seco
893,massa,massa tradicional
893,queijo 1,parmesão
893,queijo 2,cheddar
894,bebida,refrigerante
894,borda,sabor catupiry
894,ingrediente 1,pepperoni
894,ingrediente 2,tomate
894,ingrediente 3,cogumelos
894,ingrediente 4,orégano
894,ingrediente 5,bacon
894,massa,massa tradicional
894,queijo 1,mussarela
894,queijo 2,provolone
895,bebida,refrigerante
895,borda,cheddar
895,ingrediente 1,queijo gouda
895,ingrediente 2,bacon
895,ingrediente 3,frango
895,ingrediente 4,cogumelos
895,ingrediente 5,azeitona
895,massa,massa tradicional
895,queijo 1,mussarela
895,queijo 2,parmesão
896,bebida,cerveja
896,borda,cream cheese
896,ingrediente 1,pepperoni
896,ingrediente 2,calabresa
896,ingrediente 3,cebola
896,ingrediente 4,tomate seco
896,ingrediente 5,bacon
896,massa,massa final
896,queijo 1,mussarela
896,queijo 2,queijo coalho
897,bebida,chá gelado
897,borda,sabor catupiry
897,ingrediente 1,milho
897,ingrediente 2,tomate
897,ingrediente 3,calabresa
897,ingrediente 4,alho-poró
897,massa,massa tradicional
897,queijo 1,queijo coalho
897,queijo 2,mussarela
898,bebida,vinho tinto
898,borda,borda tradicional
898,ingrediente 1,carne moída
898,ingrediente 2,cebolinha
898,ingrediente 3,linguiça
898,ingrediente 4,azeite de oliva
898,ingrediente 5,linguiça calabresa defumada
898,massa,massa grossa
898,queijo 1,mussarela
898,queijo 2,parmesão
899,bebida,água com gás
899,borda,sabor catupiry
899,ingrediente 1,cogumelos
899,ingrediente 2,azeitona
899,ingrediente 3,azeite de oliva
899,ingrediente 4,tofu
899,ingrediente 5,orégano
899,massa,massa final
899,queijo 1,mussarela
899,queijo 2,gorgonzola
900,bebida,refrigerante
900,borda,cream cheese
900,ingrediente 1,cebola
900,ingrediente 2,pimentão
900,ingrediente 3,tomate seco
900,ingrediente 4,carne seca
900,ingrediente 5,linguiça calabresa defumada
900,massa,massa final
900,queijo 1,mussarela
900,queijo 2,parmesão
901,bebida,vinho tinto
901,borda,cheddar
901,ingrediente 1,salsinha
901,ingrediente 2,pimenta calabresa
901,ingrediente 3,alho-poró
901,ingrediente 4,azeite de oliva
901,ingrediente 5,cogumelos
901,massa,massa integral
901,queijo 1,mussarela
901,queijo 2,provolone
902,bebida,suco de maracujá
902,borda,sabor catupiry
902,ingrediente 1,presunto
902,ingrediente 2,tomate
902,ingrediente 3,bacon
902,ingrediente 4,calabresa
902,ingrediente 5,palmito
902,massa,massa tradicional
902,queijo 1,parmesão
902,queijo 2,mussarela
903,bebida,refrigerante
903,borda,sabor catupiry
903,ingrediente 1,cogumelos
903,ingrediente 2,camarão
903,ingrediente 3,alho-poró
903,ingrediente 4,alho
903,ingrediente 5,azeite de oliva
903,massa,massa tradicional
903,queijo 1,mussarela
903,queijo 2,queijo brie
904,bebida,refrigerante
904,borda,sabor catupiry
904,ingrediente 1,tomate
904,ingrediente 2,azeitona
904,ingrediente 3,alho
904,ingrediente 4,azeite de oliva
904,ingrediente 5,atum
904,massa,massa tradicional
904,queijo 1,mussarela
904,queijo 2,parmesão
905,bebida,água com gás
905,borda,cream cheese
905,ingrediente 1,alho-poró
905,ingrediente 2,linguiça calabresa defumada
905,ingrediente 3,queijo coalho grelhado
905,ingrediente 4,orégano
905,ingrediente 5,cebola
905,massa,massa tradicional
905,queijo 1,mussarela
905,queijo 2,catupiry
906,bebida,refrigerante
906,borda,borda tradicional
906,ingrediente 1,frango
906,ingrediente 2,milho
906,ingrediente 3,ovo
906,ingrediente 4,alho
906,ingrediente 5,orégano
906,massa,massa final
906,queijo 1,mussarela
906,queijo 2,catupiry
907,bebida,suco de maracujá
907,borda,sabor catupiry
907,ingrediente 1,carne seca
907,ingrediente 2,pepperoni
907,ingrediente 3,cogumelos
907,ingrediente 4,bacon
907,ingrediente 5,linguiça calabresa defumada
907,massa,massa grossa
907,queijo 1,mussarela
907,queijo 2,parmesão
908,bebida,cerveja
908,borda,sabor catupiry
908,ingrediente 1,calabresa
908,ingrediente 2,bacon
908,ingrediente 3,alho
908,ingrediente 4,frango
908,ingrediente 5,linguiça calabresa defumada
908,massa,massa tradicional
908,queijo 1,mussarela
908,queijo 2,parmesão
909,bebida,cerveja
909,borda,sabor catupiry
909,ingrediente 1,tomate
909,ingrediente 2,presunto
909,ingrediente 3,cebola
909,ingrediente 4,azeitona
909,ingrediente 5,ovo
909,massa,massa final
909,queijo 1,mussarela
909,queijo 2,parmesão
910,bebida,limonada
910,borda,borda tradicional
910,ingrediente 1,pepperoni
910,ingrediente 2,tomate
910,ingrediente 3,azeitona
910,ingrediente 4,brócolis
910,ingrediente 5,calabresa
910,massa,massa tradicional
910,queijo 1,mussarela
910,queijo 2,parmesão
911,bebida,vinho tinto
911,borda,sabor catupiry
911,ingrediente 1,alho-poró
911,ingrediente 2,tomate
911,ingrediente 3,cogumelos
911,ingrediente 4,pepperoni
911,ingrediente 5,bacon
911,massa,massa tradicional
911,queijo 1,mussarela
911,queijo 2,catupiry
912,borda,sabor catupiry
912,ingrediente 1,cebola
912,ingrediente 2,bacon
912,ingrediente 3,linguiça calabresa defumada
912,ingrediente 4,azeitona
912,ingrediente 5,azeite de oliva
912,massa,massa tradicional
912,queijo 1,mussarela
912,queijo 2,catupiry
913,bebida,refrigerante
913,borda,sabor catupiry
913,ingrediente 1,linguiça calabresa defumada
913,ingrediente 2,tomate seco
913,ingrediente 3,cebolinha
913,ingrediente 4,azeitona
913,massa,massa grossa
913,queijo 1,mussarela
913,queijo 2,cheddar
914,bebida,vinho tinto
914,borda,borda tradicional
914,ingrediente 1,presunto
914,ingrediente 2,tomate
914,ingrediente 3,azeitona
914,ingrediente 4,bacon
914,massa,massa tradicional
914,queijo 1,mussarela
914,queijo 2,parmesão
915,bebida,vinho tinto
915,borda,cheddar
915,ingrediente 1,cebola
915,ingrediente 2,frango
915,ingrediente 3,bacon
915,ingrediente 4,salsinha
915,ingrediente 5,milho
915,massa,massa final
915,queijo 1,catupiry
915,queijo 2,provolone
916,bebida,vinho tinto
916,borda,sabor catupiry
916,ingrediente 1,tomate
916,ingrediente 2,presunto
916,ingrediente 3,bacon
916,ingrediente 4,milho
916,ingrediente 5,queijo cheddar
916,massa,massa tradicional
916,queijo 1,mussarela
916,queijo 2,cheddar
917,bebida,cerveja
917,borda,cream cheese
917,ingrediente 1,cebola
917,ingrediente 2,tomate
917,ingrediente 3,palmito
917,ingrediente 4,camarão
917,ingrediente 5,cebolinha
917,massa,massa final
917,queijo 1,mussarela
917,queijo 2,ricota
918,bebida,suco de uva
918,borda,sabor catupiry
918,ingrediente 1,bacon
918,ingrediente 2,ovo
918,ingrediente 3,carne seca
918,ingrediente 4,milho
918,ingrediente 5,pepperoni
918,massa,massa tradicional
918,queijo 1,mussarela
918,queijo 2,parmesão
919,bebida,água com gás
919,borda,sabor catupiry
919,ingrediente 1,brócolis
919,ingrediente 2,bacon
919,ingrediente 3,espinafre
919,ingrediente 4,azeite de oliva
919,ingrediente 5,rúcula
919,massa,massa tradicional
919,queijo 1,parmesão
919,queijo 2,queijo coalho
920,bebida,refrigerante
920,borda,sabor catupiry
920,ingrediente 1,cogumelos
920,ingrediente 2,azeitona
920,ingrediente 3,pepperoni
920,massa,massa tradicional
920,queijo 1,mussarela
920,queijo 2,queijo brie
921,bebida,refrigerante
921,borda,borda tradicional
921,ingrediente 1,presunto
921,ingrediente 2,calabresa
921,ingrediente 3,milho
921,ingrediente 4,alho-poró
921,ingrediente 5,salsinha
921,massa,massa final
921,queijo 1,mussarela
921,queijo 2,parmesão
922,bebida,cerveja
922,borda,borda tradicional
922,ingrediente 1,pepperoni
922,ingrediente 2,azeitona
922,ingrediente 3,cebola
922,ingrediente 4,azeite de oliva
922,ingrediente 5,rúcula
922,massa,massa tradicional
922,queijo 1,mussarela
922,queijo 2,gorgonzola
923,bebida,cerveja
923,borda,cream cheese
923,ingrediente 1,azeite de oliva
923,ingrediente 2,pepperoni
923,ingrediente 3,orégano
923,ingrediente 4,tomate
923,ingrediente 5,alho
923,massa,massa tradicional
923,queijo 1,gorgonzola
923,queijo 2,queijo brie
924,bebida,suco de laranja
924,borda,borda tradicional
924,ingrediente 1,presunto
924,ingrediente 2,tomate
924,ingrediente 3,bacon
924,ingrediente 4,calabresa
924,ingrediente 5,frango
924,massa,massa final
924,queijo 1,mussarela
924,queijo 2,parmesão
925,bebida,chá gelado
925,borda,cream cheese
925,ingrediente 1,frango
925,ingrediente 2,brócolis
925,ingrediente 3,cogumelos
925,ingrediente 4,cebola
925,ingrediente 5,alho
925,massa,massa final
925,queijo 1,mussarela
925,queijo 2,gorgonzola
926,bebida,suco de maracujá
926,borda,cheddar
926,ingrediente 1,alho
926,ingrediente 2,brócolis
926,ingrediente 3,cebola
926,ingrediente 4,palmito
926,ingrediente 5,alho-poró
926,massa,massa final
926,queijo 1,mussarela
927,bebida,refrigerante
927,borda,cream cheese
927,ingrediente 1,calabresa
927,ingrediente 2,queijo coalho grelhado
927,ingrediente 3,tomate
927,ingrediente 4,milho
927,ingrediente 5,carne seca
927,massa,massa tradicional
927,queijo 1,mussarela
927,queijo 2,catupiry
928,bebida,suco de maracujá
928,borda,sabor catupiry
928,ingrediente 1,linguiça calabresa defumada
928,ingrediente 2,cebola
928,ingrediente 3,bacon
928,ingrediente 4,orégano
928,massa,massa tradicional
928,queijo 1,mussarela
928,queijo 2,queijo coalho
929,bebida,suco de maracujá
929,borda,sabor catupiry
929,ingrediente 1,pepperoni
929,ingrediente 2,milho
929,ingrediente 3,tomate
929,ingrediente 4,bacon
929,ingrediente 5,calabresa
929,massa,massa tradicional
929,queijo 1,cheddar
929,queijo 2,catupiry
930,bebida,cerveja
930,borda,borda tradicional
930,ingrediente 1,pepperoni
930,ingrediente 2,queijo gouda
930,ingrediente 3,cebola
930,ingrediente 4,tomate
930,ingrediente 5,azeitona
930,massa,massa final
930,queijo 1,mussarela
930,queijo 2,parmesão
931,bebida,vinho tinto
931,borda,cheddar
931,ingrediente 1,bacon
931,ingrediente 2,linguiça calabresa defumada
931,ingrediente 3,uva passa
931,ingrediente 4,frango
931,ingrediente 5,tomate
931,massa,massa tradicional
931,queijo 1,cheddar
931,queijo 2,catupiry
932,bebida,refrigerante
932,borda,borda tradicional
932,ingrediente 1,pepperoni
932,ingrediente 2,bacon
932,ingrediente 3,orégano
932,ingrediente 4,cebola
932,ingrediente 5,cogumelos
932,massa,massa tradicional
932,queijo 1,mussarela
932,queijo 2,cheddar
933,bebida,cerveja
933,borda,sabor catupiry
933,ingrediente 1,pepperoni
933,ingrediente 2,tomate
933,ingrediente 3,azeitona
933,ingrediente 4,espinafre
933,ingrediente 5,frango
933,massa,massa tradicional
933,queijo 1,mussarela
933,queijo 2,catupiry
934,bebida,refrigerante
934,borda,cream cheese
934,ingrediente 1,azeitona
934,ingrediente 2,camarão
934,ingrediente 3,presunto
934,massa,massa tradicional
934,queijo 1,gorgonzola
934,queijo 2,mussarela
935,bebida,vinho tinto
935,borda,cream cheese
935,ingrediente 1,alho
935,ingrediente 2,ovo
935,ingrediente 3,queijo coalho grelhado
935,ingrediente 4,cebola caramelizada
935,ingrediente 5,orégano
935,massa,massa final
935,queijo 1,mussarela
935,queijo 2,parmesão
936,bebida,suco de laranja
936,borda,sabor catupiry
936,ingrediente 1,carne seca
936,ingrediente 2,cebola
936,ingrediente 3,azeitona
936,ingrediente 4,tomate
936,ingrediente 5,bacon
936,massa,massa tradicional
936,queijo 1,mussarela
936,queijo 2,queijo coalho
937,bebida,vinho tinto
937,borda,sabor catupiry
937,ingrediente 1,bacon
937,ingrediente 2,calabresa
937,ingrediente 3,pimenta calabresa
937,ingrediente 4,cebola
937,ingrediente 5,tomate
937,massa,massa tradicional
937,queijo 1,mussarela
937,queijo 2,catupiry
938,bebida,refrigerante
938,borda,cream cheese
938,ingrediente 1,tomate
938,ingrediente 2,azeitona
938,ingrediente 3,bacon
938,ingrediente 4,ovo
938,ingrediente 5,presunto
938,massa,massa tradicional
938,queijo 1,cheddar
938,queijo 2,gorgonzola
939,bebida,limonada
939,borda,borda tradicional
939,ingrediente 1,pepperoni
939,ingrediente 2,cogumelos
939,ingrediente 3,azeitona
939,ingrediente 4,alho
939,ingrediente 5,azeite de oliva
939,massa,massa final
939,queijo 1,mussarela
939,queijo 2,queijo coalho
940,bebida,vinho tinto
940,borda,borda tradicional
940,ingrediente 1,anchova em conserva
940,ingrediente 2,cogumelos
940,ingrediente 3,tomate
940,ingrediente 4,pepperoni
940,ingrediente 5,cebola
940,massa,massa tradicional
940,queijo 1,mussarela
940,queijo 2,gorgonzola
941,bebida,suco de abacaxi
941,borda,sabor catupiry
941,ingrediente 1,cebola
941,ingrediente 2,anchova
941,ingrediente 3,carne seca
941,ingrediente 4,cogumelos
941,ingrediente 5,cebola
941,massa,massa tradicional
941,queijo 1,gorgonzola
